Number,State_Name,Constituency_No,Year,Turnout,Electors,Constituency_Name,Margin
6979,West_Bengal,37,1971,359065,577512,BURDWAN,64080
6980,West_Bengal,38,1971,369737,530377,KATWA,68487
6981,West_Bengal,39,1971,254684,513097,BOLPUR,36625
6982,West_Bengal,40,1971,203890,491845,BIRBHUM,8385
6983,Tamil_Nadu,13,1971,209487,549124,KRISHNAGIRI,170885
6984,Tamil_Nadu,19,1971,229692,604191,POLLACHI,124184
6985,Andaman_&_Nicobar_Islands,1,1967,36732,47064,ANDAMAN NICOBAR,10040
6986,Andhra_Pradesh,1,1967,336648,490667,SRIKAKULAM,60358
6987,Andhra_Pradesh,2,1967,286438,500375,PARVATHIPURAM,35580
6988,Andhra_Pradesh,3,1967,330872,485448,BOBBILI,75197
6989,Andhra_Pradesh,4,1967,325335,523617,VISAKHAPATNAM,34073
6990,Andhra_Pradesh,5,1967,234098,465192,BHADRACHALAM,67235
6991,Andhra_Pradesh,6,1967,364889,533479,ANAKAPALLI,3024
6992,Andhra_Pradesh,7,1967,380303,532127,KAKINADA,30000
6993,Andhra_Pradesh,8,1967,396308,530740,RAJAHMUNDRY,134913
6994,Andhra_Pradesh,9,1967,343508,518486,AMALAPURAM,63266
6995,Andhra_Pradesh,10,1967,415896,544802,NARASAPUR,36553
6996,Andhra_Pradesh,11,1967,390577,508275,ELURU,1953
6997,Andhra_Pradesh,12,1967,393197,513970,GUDIVADA,40198
6998,Andhra_Pradesh,13,1967,0,522116,VIJAYAWADA,0
6999,Andhra_Pradesh,14,1967,383978,505282,MACHILIPATNAM,77592
7000,Andhra_Pradesh,15,1967,393257,538338,ONGOLE,80458
7001,Andhra_Pradesh,16,1967,400113,564418,GUNTUR,117032
7002,Andhra_Pradesh,17,1967,399094,584076,NARASARAOPET,64431
7003,Andhra_Pradesh,18,1967,386472,567859,KAVALI,48154
7004,Andhra_Pradesh,19,1967,397413,562683,NELLORE,16983
7005,Andhra_Pradesh,20,1967,379285,542125,TIRUPATHI,6769
7006,Andhra_Pradesh,21,1967,345525,518637,CHITTOOR,27663
7007,Andhra_Pradesh,22,1967,360841,518951,RAJAMPET,66549
7008,Andhra_Pradesh,23,1967,389302,527110,CUDDAPAH,37719
7009,Andhra_Pradesh,24,1967,306444,496405,HINDUPUR,42236
7010,Andhra_Pradesh,25,1967,334266,503317,ANANTAPUR,62614
7011,Andhra_Pradesh,26,1967,327922,510823,KURNOOL,10783
7012,Andhra_Pradesh,27,1967,396034,536794,NANDYAL,168825
7013,Andhra_Pradesh,28,1967,273395,488772,NAGARKURNOOL,39659
7014,Andhra_Pradesh,29,1967,300928,528864,MAHBUBNAGAR,89817
7015,Andhra_Pradesh,30,1967,255801,458524,HYDERABAD,45585
7016,Andhra_Pradesh,31,1967,234774,466291,SECUNDERABAD,82532
7017,Andhra_Pradesh,32,1967,309833,489114,SIDDIPET,97830
7018,Andhra_Pradesh,33,1967,283505,498348,MEDAK,84665
7019,Andhra_Pradesh,34,1967,280051,507608,NIZAMABAD,70245
7020,Andhra_Pradesh,35,1967,269666,465742,ADILABAD,74250
7021,Andhra_Pradesh,36,1967,301122,497627,PEDDAPALLI,72195
7022,Andhra_Pradesh,37,1967,273552,513265,KARIMNAGAR,2176
7023,Andhra_Pradesh,38,1967,343863,522827,WARANGAL,69945
7024,Andhra_Pradesh,39,1967,377538,497926,KHAMMAM,111328
7025,Andhra_Pradesh,40,1967,312163,506698,NALGONDA,92278
7026,Andhra_Pradesh,41,1967,359799,503494,MIRYALGUDA,42044
